id,name,description,city,state
401107856,"TENAGRITY SOLUTIONS, LLC",,Fairfax,VA
401107859,"SUMMIT RIDGE ENERGY, LLC",,Arlington,VA
401107860,MS. ANNA HANSEN,,Washington,DC
401107863,DUVAL AND ASSOCIATES,,Phoenix,AZ
401107864,"MV TRANSPORTATION, INC.",,Dallas,TX
401107865,"VITA INCLINATA TECHNOLOGIES, INC",,Washington,DC
401107866,"WILLIAMS & LAKE, LLC",,Las Vegas,NV
401107867,SBT DISTRIBUTORS LLC,,St Augustine,FL
401107869,MCWILLIAMS GOVERNMENTAL AFFAIRS CONSULTANTS,,Austin,TX
401107874,STACK AV CO.,,Washington,DC
401107875,"ALNYLAM PHARMACEUTICALS, INC.",,Cambridge,MA
401107876,AKZONOBEL COATINGS INC.,,Nashville,TN
401107877,CLIMATE DEADLINE ALLIANCE,,Pensacola,FL
401107879,HARPER DOWNING,,Saint Paul,MN
401107880,ELECTRONIC PAYMENTS COALITION INC.,,Washington,DC
401107881,VAPOR TECHNOLOGY ASSOCIATION,,WASHINGTON,DC
401107884,"RONALD L. BOOK, P.A.",,Hollywood,FL
401107885,"CONVENTUM GROUP, LLC",,Denver,CO
401107886,WUXI APPTEC SALES LLC,,Cranbury,NJ
401107888,BAKER COMMODITIES,,Vernon,CA
401107892,CONNECTIVITY STANDARDS ALLIANCE,,Davis,CA
401107893,FORZA 151 STRATEGIES,,ARLINGTON,VA
401107894,LEATHERSTOCKING LLC,,ARLINGTON,VA
401107898,"BRIDGEBIO PHARMA, INC.",,Palo Alto,CA
401107899,9TH STREET STRATEGIES,,Washington,DC
401107902,KMA ZUCKERT LLP (FORMERLY KMA ZUCKERT LLC),,Washington,DC
401107903,VALOON LLC,,Alpine,CA
401107904,ANIMAL LEGAL DEFENSE FUND,,Sacramento,CA
401107907,"TOKYO ELECTRON U.S. HOLDINGS, INC.",,Washington,DC
401107909,MAJORITY ACTION,,Silver Spring,MD
401107910,COMMITTEE TO PROTECT HEALTH CARE,,Detroit,MI
401107913,"CENTER FOR AI POLICY, INC.",,Washington,DC
401107915,LE ROI CAPITAL - STERLIN & SHARMA LLC,,New York,NY
401107918,NET CENTRIC ALLIANCE LLC,,Chesapeake,VA
401107919,"LEGO SYSTEMS, INC.",,Washington,DC
401107920,KYOCERA AVX COMPONENTS CORPORATION,,Fountain Inn,SC
401107922,SYNCHRONICITY STRATEGIES LLC,,Washington,DC
401107923,"BARSA STRATEGIES, LLC",,Alexandria,VA
401107928,BSA,,Washington,DC
401107929,HANWHA Q CELLS AMERICA INC.,,Washington,DC
401107930,VARYAG LLC,,Alexandria,VA
401107931,JED COCHRAN,,Tulsa,OK
401107932,FIDELIS CONSULTING LLC,,ANNAPOLIS,MD
401107933,GWC PUBLIC AFFAIRS LLC,,Denver,CO
401107934,TEAM VACCINATE,,Bethesda,MD
401107935,AVEVA,,San Leandro,CA
401107937,CONTEXT LABS BV,,Amsterdam,
401107938,"CENTER FOR AI SAFETY ACTION FUND, INC.",,San Francisco,CA
401107940,NATIONAL INDEPENDENT VENUE ASSOCIATION,,New York,NY
401107942,GREGG CHRISTENSON,,Englewood,FL
401107943,AO DEVELOPMENT COMPANY LLC,,Oakton,VA
401107944,"HARBOR POLICY, LLC",,Washington,DC
401107945,LIZA AND PARTNERS,,Tallahassee,FL
401107949,ROSSLYN PARTNERS,,Arlington,VA
401107950,"MCWANE, INC.",,Birmingham,AL
401107955,ADVION,,Washington,DC
401107958,"MODERNA, INC.",,Sausalito,CA
401107961,"MICHIGAN STATE UNIVERSITY, COLLEGE OF ENGINEERING",,East Lansing,MI
401107965,STANDARD INDUSTRIES,,New York,NY
401107968,EARL MATTHIAS,,Bel Air,CA
401107971,SOLAREDGE TECHNOLOGIES INC.,,Milpitas,CA
401107972,ACORN CONSULTING,,Washington,DC
401107974,KINDERCARE LEARNING COMPANIES,,Washington,DC
401107975,REVOLUTIONARY GROWTH PARTNERS,,West Chester,PA
401107984,PHINIA INC.,,Auburn Hills,MI
401107985,THE GHANBRON ADVOCACY & GOVERNMENT RELATIONS GROUP,,Washington,DC
401107986,MR. TYLER JAMESON,,New Orleans,LA
401107987,"OPENAI OPCO, LLC",,San Francisco,CA
401107988,VALENTINE STRATEGIES,,Alexandria,VA
401107989,CARE NEW ENGLAND,,Providence,RI
401107990,"OATLY, INC.",,Philadelphia,PA
401107991,SALEM MEDIA GROUP,,Camarillo,CA
401107992,"REMITLY GLOBAL, INC.",,Seattle,WA
401107994,AMERICAN MUSHROOM,,Avondale,PA
401107995,"HELGEMO LAW, PLLC",,washington,DC
401107996,"LEE SANDERS STRATEGY GROUP, LLC",,McLean,VA
401108002,NEOWISE CORP.,,Louisville,CO
401108004,DEVRY UNIVERSITY,,Naperville,IL
401108007,HASHEMI STRATEGIC ADVISORS,,Arlington,VA
401108008,RURAL COMMUNITY ASSISTANCE PARTNERSHIP INCORPORATED,,Washington,DC
401108011,BLUFF POINT STRATEGIES LLC,,Arlington,VA
401108012,JOHN CULBERSON,,Cocoa,FL
401108013,NAVY FEDERAL CREDIT UNION,,Vienna,VA
401108014,"INTERNATIONAL AVIATION PROFESSIONALS, TEAMSTERS LOCAL UNION NO. 2750",,Cincinnati,OH
401108016,COLTON STREET GROUP,,Washington,DC
401108017,TRACTION STRATEGIC,,Bluffton,SC
401108020,POLICY MATTERS LLC OF MASSACHUSETTS,,Lakeville,MA
401108021,THE GENERATION FOUNDATION,,London,
401108024,JAKUB STANGER KRAUS,,Washington,DC
401108025,IHSAAN CONSULTING LLC,,Bear,DE
401108026,UNITED AERIAL FIREFIGHTERS ASSOCIATION,,Washington,DC
401108028,"SWF PARTNERS, LLC.",,Burbank,CA
401108030,JEWISH WOMEN INTERNATIONAL,,Washington,DC
401108033,BCE CORPORATION PMC,,San diego,CA
401108035,"NATIONAL ASSOCIATION OF TICKET BROKERS (""NATB"")",,Lisle,IL
401108036,HIGHGATE ADVISORY LTD,,,
401108037,BOWERS HINMAN CAPITOL AFFAIRS,,Columbus,OH
401108039,JASON IAN GREEN-LOWE,,Arlington,VA
401108041,CLIMEWORKS CORPORATION,,Wilmington,DE
401108042,"MALLARD CONSULTING, LLC",,Alexandria,VA
401108043,GRAND CANYON UNIVERSITY,,Phoenix,AZ
401108044,VNV & ASSOCIATES,,Waukee,IA
401108046,"LG ELECTRONICS U.S.A., INC.",,Washington,DC
401108050,SKYLINE CAPITOL LLC,,Washington,DC
401108051,DUNCAN & VIEHMAN STRATEGIES,,Lingle,WY
401108052,"LUKE HOLDING, INC.",,San Antonio,TX
401108053,BIOHARBOR STRATEGIES FKA DANA O'BRIEN,,Ogunquit,ME
401108055,"GILANI, CARONE & ASSOCIATES",,Flower Mound,TX
401108056,4TH ST COMMUNICATIONS,,Washington,DC
401108060,"LEOLABS, INC.",,Menlo Park,CA
401108061,NATIONAL OILHEAT RESEARCH ALLIANCE,,Alexandria,VA
401108062,HOPE FOR FUTURES INC.,,Wesley Chapel,FL
401108064,AMNEAL PHARMACEUTICALS,,Bridgewater,NJ
401108065,"TEAMHEALTH HOLDINGS, INC.",,Knoxville,TN
401108066,SPENCER FANE,,Austin,TX
401108068,DISABILITY BELONGS,,Fredericksburg,VA
401108075,INTERNATIONAL SANCTIONS COMMITTEE,,Washington,DC
401108077,LENOVO (UNITED STATES) INC.,,Morrisville,NC
401108078,"FRANKLIN ADVISORS, LLC",,Washington,DC
401108081,"TIDAL BASIN ADVISORS, INC.",,Washington,DC
401108082,ALKI STRATEGIES LLC,,Washington,DC
401108083,CONGRESSIONAL INSIGHTS GROUP L.L.C.,,Washington,DC
401108084,ALLEVAN-US ADVOCATE CORP,,Margate,FL
401108086,"NATIONAL WOMEN'S SHELTER NETWORK, INC.",,Miami,FL
401108087,"KEYSTONE STRATEGIC CONSULTING, LLC",,Harrisburg,PA
401108088,"THE ETHIOPIAN WORLD FEDERATION, INCORPORATED",,New York,NY
401108090,EMILY SHETTY,,Kensington,MD
401108094,DRAGON LIST GLOBAL - OKW GROUP,,Washington,DC
401108095,TULSA COMMUNITY COLLEGE,,Tulsa,OK
401108098,THE TORO COMPANY,,Bloomington,MN
401108099,GALVANIZE PARTNERS LLC,,FRIDAY HARBOR,WA
401108104,RIVADA NETWORKS,,Washington,DC
401108105,NATIONAL FLIGHT TRAINING ALLIANCE,,Washington,DC
401108109,WK KELLOGG CO.,,Battle Creek,MI
401108110,RESILIENT PARTNERS LLC,,Washington,DC
401108112,TREWADET LAW,,Washington,DC
401108114,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,,North Chicago,IL
401108117,BREAKTHROUGH365 GOVERNMENT RELATIONS STRATEGIES,,Alexandria,VA
401108118,"NOVA LABS, INC.",,San Francisco,CA
401108121,SAGE COPPOCK,,Bozeman,MT
401108122,"ABNER COOPER, P.A.",,Orlando,FL
401108124,HOLLINGER GROUP CONSULTING,,fort belvoir,VA
401108127,CAMPCO RESEARCH LTD.,,Tel Aviv,
401108130,CAPITOL PILLAR LLC,,Burke,VA
401108132,"WASHINGTON CIRCLE ADVISORY GROUP, LLC",,Washington,DC
401108133,"NOMI HEALTH, INC.",,Orem,UT
401108136,IAN GAINES,,Washington,DC
401108142,BUSINESS ALLIANCE FOR A SOUND ECONOMY,,Wilmington,NC
401108143,"GENESIS ENERGY, LP",,Houston,TX
401108144,LEADING BUILDERS OF AMERICA,,Washington,DC
401108145,NATURAL STATE CONSULTING AND STRATEGIES,,Little Rock,AR
401108147,"R,E. SAFFOLD ASSOCIATES,INC.",,Warrensville Heights,OH
401108148,CANNON|PEARCE FKA MR. MATT PEARCE,,Washington,DC
401108149,SOLVAY CHEMICALS INC.,,Houston,TX
401108151,SANDOZ INC,,Princeton,NJ
401108154,LIGHTCAST,,Moscow,ID
401108156,ROSE GROUP ADVISORS,,Little Rock,AR
401108157,"E2C STRATEGIES, LLC",,Washington,DC
401108159,NICHE CONSULTING FIRM LLC (FORMERLY KNOWN AS) MS. TANISHA LEWIS,,Alexandria,VA
401108161,"PADDOCK ASSOCIATES, LLC",,Washington,DC
401108164,"CASA, INC.",,Hyattsville,MD
401108170,"DEEL, INC.",,San Francisco,CA
401108171,AMANDA GORT,,Aliso Viejo,CA
401108172,ANCHOR & ARROW STRATEGIES,,Austin,TX
401108173,WOODLAND RESOURCES,,Jasper,AL
401108174,"POLISPECTIVES, LLC",,Birmingham,AL
401108175,REACT19,,Oconomowoc,WI
401108176,"RWE OFFSHORE WIND HOLDINGS, LLC",,Boston,MA
401108177,"OSTROFF ASSOCIATES, INC.",,Albany,NY
401108180,VESPER ENERGY DEVELOPMENT LLC,,Dallas,TX
401108183,LMH STRATEGIC SOLUTIONS,,Washington,DC
401108186,CORBIN STRATEGIES LLC,,Washington,DC
401108187,SECURE FUTURE RESEARCH LTD,,,
401108222,CHIMES INTERNATIONAL,,Baltimore,MD
401108225,TRPR,,Rockville,MD
401108226,"T. ROWE PRICE GROUP, INC.",,Baltimore,MD
401108227,AKASH WASIL,,Dix Hills,NY
401108229,JOHN ROTHER,,Chevy Chase,MD
401108230,"SKYDIO, INC.",,San Mateo,CA
401108231,"THE BUSINESS COUNCILS 90A, LLC",,Washington,DC
401108232,"THE HAZEN COUNSEL, LLC",,Arlington,VA
401108233,NATIONAL GUILD FOR COMMUNITY ARTS EDUCATION,,New York,NY
401108234,DEFAZIO AND ASSOCIATES CONSULTING LLC,,Springfield,OR
401108236,10 28 CONSULTING LLC,,PORTAGE,PA
401108238,PITTENGER GLOBAL ADVISORY LLC,,CHARLOTTE,NC
401108239,MR. DAVID KASTEN,,London,
401108241,"INTERNATIONAL LAW GROUP OF HUMAN AND CIVIL RIGHTS ATTORNEYS, P.C.",,Tucker,GA
401108242,ALLEGIANT TRAVEL COMPANY,,Las Vegas,NV
401108244,DC LONDON,,Phoenix,AZ
401108246,"COREBRIDGE FINANCIAL, INC. AND AFFILIATES",,Houston,TX
401108248,"LAW OFFICE OF JOHN J. FASO, P.C",,Kinderhook,NY
401108249,"RAINY DAY ADVOCACY, LLC",,Alexandria,VA
401108251,DOUBLE HAUL STRATEGIES LLC,,Coeur d'Alene,ID
401108254,ALIGNING FOR HEALTH,,Washington,DC
401108256,ULTRAGENYX PHARMACEUTICAL INC.,,Novato,CA
401108257,ROSALYNN CARTER INSTITUTE FOR CAREGIVERS (FKA ROSALYNN CARTER INSTITUTE FOR CAREGIVING),,Americus,GA
401108258,THE CARTER CENTER,,Atlanta,GA
401108259,MARTIN'S POINT HEALTHCARE INC.,,Portland,ME
401108260,ROCHESTER INSTITUTE OF TECHNOLOGY,,Rochester,NY
401108261,"MMS PRODUCTS, INC",,Tampa,FL
401108262,"STUART CHEMTOB, ESQ",,Washington,DC
401108263,RED OAK STREET LLC,,Dobbs Ferry,NY
401108266,AIRLINE PILOTS BEYOND 65 NOW,,Charlotte,NC
401108271,"SOCURE, INC.",,Incline Village,NV
401108272,"MARITIME TACTICAL SYSTEMS, INC. (MARTAC)",,Melbourne,FL
401108273,BALFOUR BEATTY INVESTMENTS,,Malvern,PA
401108275,INTERLINK CAPITAL STRATEGIES,,Alexandria,VA
401108276,"COLAS & ASSOCIATES, LLC",,Arlington,VA
401108277,STREET CIVICS,,Washington,DC
401108280,"WILLIAM A. COHAN, P.C.",,Carlsbad,CA
401108281,SHRIVER CENTER ON POVERTY LAW,,Chicago,IL
401108282,ANDREA MIOTTI,,,
401108285,RENK AMERICA LLC,,Muskegon,MI
401108286,BUCKNER GROUP LLC,,Brooklyn,NY
401108287,CLAREO,,Fort Lauderdale,FL
401108288,"SCARLET SOLUTIONS, LLC",,Arlington,VA
401108290,MAHR STRATEGIES,,Hood River,OR
401108291,ERVIN POLICY GROUP LLC,,West Bloomfield Township,MI
401108292,DANCING RABBIT TRIBAL CONSULTING,,Durant,OK
401108293,"KELLOGG, BROWN AND ROOT (KBR)",,Arlington,VA
401108294,ALLIANCE DEFENDING FREEDOM,,Lansdowne,VA
401108296,INTERNATIONAL CORPORATE GOVERNANCE NETWORK,,London,
401108299,"DB3, LLC (FKA THE DASCHLE GROUP)",,Washington,DC
401108300,HELEN HAGERTY,,Washington,DC
401108301,"NORSK HYDRO USA, LLC",,Washington,DC
401108302,SAUNDERS GLOBAL DIPLOMACY,,Phoenix,AZ
401108304,WAKE FOREST UNIVERSITY,,Winston-Salem,NC
401108306,CORCORAN STREET GROUP,,Washington,DC
401108307,DEAF HEALTH COALITION,,Baltimore,MD
401108308,NCR ATLEOS,,Atlanta,GA
401108309,ROGUE SPACE SYSTEMS CORPORATION,,Laconia,NH
401108310,LUMIN STRATEGIES,,Hickory,NC
401108311,MCDELL GROUP,,Milford,CT
401108316,SECOND HARVEST HEARTLAND,,Brooklyn Park,MN
401108317,DARTMOUTH COLLEGE,,Hanover,NH
401108318,GORSHEIN PUBLIC POLICY LLC,,Winter Park,FL
401108320,ANTHROPIC,,San Francisco,CA
401108321,FMC,,Silver Spring,MD
401108322,NOVUS INK LIMITED LIABILITY COMPANY,,Doral,FL
401108324,MONUMENT STRATEGY & SOLUTIONS,,Arlington,VA
401108325,SMA AMERICA,,Rocklin,CA
401108326,RESEARCH SERVICE BUREAU,,Kent,WA
401108327,PARLAY STRATEGIES,,Washington,DC
401108328,SIC GROUP USA LLC,,Silver spring,MD
401108329,"OLD COLONY CAPITAL, LLC",,Sharon,MA
401108330,CHM LLC DBA ATLAS COMMUNITY STUDIOS,,Washington,DC
401108333,"OHIO RIVER SOUTH, INC.",,Atlanta,GA
401108338,"HSB ADVANTAGE, LLC",,Raleigh,NC
401108339,EMPOWER GREEN VOICES CONSULTING,,Jersey City,NJ
401108340,GLOBAL NEXUS LLC,,Washington,DC
401108341,"STANTON COMMUNICATIONS, INC.",,Washington,DC
401108344,GROVE CLIMATE GROUP,,Carrboro,NC
401108346,HUMAN COALITION ACTION,,Plano,TX
401108349,TOO GOOD TO GO,,New York,NY
401108350,MICHAEL R. PAWLOWSKI,,Anchorage,AK
401108351,"INDA, ASSOCIATION OF THE NONWOVEN FABRICS INDUSTRY",,Cary,NC
401108352,AMERIPEN,,Springfield,MA
401108353,SER ADVOCACY,,Silver Spring,MD
401108356,STEPHANIE MISSERT,,Tonawanda,NY
401108358,ERIN DONOVAN-BOYLE,,Smithfield,RI
401108359,ACCELERATE STRATEGIES,,Washington,DC
401108364,NEPHCURE,,Philadelphia,PA
401108366,PATIENT CENTERED POLICY,,Sun Prairie,WI
401108367,"DILLARD & KING, LTD",,Chicago,IL
401108368,GLAUKOS CORPORATION,,Aliso Viejo,CA
401108369,"NICHOLSON STRATEGIES, LLC",,Richmond,VA
401108370,ORLANDO HEALTH,,Orlando,FL
401108371,DAYBREAK STRATEGIES,,Washington,DC
401108372,AMERICANHORT,,Columbus,OH
401108406,FRANCHISEE ADVOCACY CONSULTING,,Meadow Vista,CA
401108407,PERSPECTIVE PARTNERS LLC,,Alexandria,VA
401108409,"STOICK CONSULTING, LLC",,McLean,VA
401108410,"CONVERGENCE STRATEGIES, LLC",,Bethesda,MD
401108411,"SK AMERICAS, INC.",,New York,NY
401108412,"BLUESTEM BIOSCIENCES, INC.",,Omaha,NE
401108414,WORLDPAY,,Cincinnati,OH
401108415,AMERICANS FOR RESPONSIBLE INNOVATION,,Washington,DC
401108417,LACROIX ENVIRONMENTAL INTELLIGENCE,,Cedar City,UT
401108418,"SMBC AMERICAS HOLDINGS, INC.",,New York,NY
401108419,AMERICAN PROMISE,,Concord,MA
401108420,JEFFERY D WEEKLY AND ASSOCIATES,,Beaver Island,MI
401108421,COTTONWOOD COMMUNICATIONS INC,,Rexburg,ID
401108422,LYCOS ADVISORY GROUP,,Washington,DC
401108429,BIOLOGICAL PRODUCTS INDUSTRY ALLIANCE (BPIA),,Oakton,VA
401108430,GOTION INC,,Fremont,CA
401108431,"LONG STRATEGIES, INC.",,Washington,DC
401108432,BICE POLICY GROUP,,Bethesda,MD
401108435,SONY INTERACTIVE ENTERTAINMENT LLC,,Washington,DC
401108436,EARL STOCKDALE,,Rehoboth Beach,DE
401108437,KNIGHT HOUSE STRATEGIES,,Clay City,KY
401108439,"THINK UTAH CONSULTING, LLC",,Lehi,UT
401108440,"ELECTORAL STRATEGIES, INC.",,Miami,FL
401108441,"GIPPER COMMUNICATIONS, LLC",,Hopewell Junction,NY
401108442,ALLIANCE FOR HEADACHE DISORDERS ADVOCACY,,Voorhees,NJ
401108443,"THE GRIFFIN GROUP GLOBAL, LLC",,East Moriches,NY
401108444,PLATFORM GOVERNMENT STRATEGIES,,Gaithersburg,MD
401108445,NOURYON,,Radnor,PA
401108446,SCHWICHTENBERG AND ASSOCIATES LLC,,Bethesda,MD
401108449,"LEGAL IMPACT PROJECT, INC.",,Mosheim,TN
401108450,SAMUEL GROUP INC.,,Washington,DC
401108451,LAKEWATCH18 LLC DBA LAKEWATCH STRATEGIES,,Skaneateles,NY
401108452,QUALTRICS,,Provo,UT
401108453,NIRON MAGNETICS,,Minneapolis,MN
401108455,AXEL SPRINGER,,Arlington,VA
401108456,ASSOCIATION FOR FRONTOTEMPORAL DEGENERATION,,King of Prussia,PA
401108457,EAGLE POINT STRATEGIES LLC,,Alexandria,VA
401108458,TANIEL KOUSHAKJIAN,,Washington,DC
401108459,"RELIANT GOVERNMENT RELATIONS, LLC",,Washington,DC
401108460,"PRODUCER COLLABORATIVE, INC.",,Orlando,FL
401108462,SEIDEN LAW LLP,,New York,NY
401108467,MS. NOA BANAYAN,,Washington,DC
401108468,THE AMERICAN COLLEGE OF MEDICAL GENETICS AND GENOMICS,,Bethesda,MD
401108472,VALIANT STRATEGIES LLC,,Houston,TX
401108478,METRIS GLOBAL,,Orlando,FL
401108479,"THE CARAWAY GROUP, INC.",,Washington,DC
401108480,JACOBS GROUP INC.,,Chicago,IL
401108482,CURIO,,WASHINGTON,DC
401108485,"CARUO LAW, PLLC",,Winter Garden,FL
401108487,RAVEN,,Dallas,TX
401108522,"CHRISTOPHERSON ADVOCATES, LLC",,Minneapolis,MN
401108523,ELLERBE GOVERNMENT AFFAIRS,,Washington,DC
401108526,"STRATEGIC OUTREACH SOLUTIONS,LLC",,Hartford,CT
401108527,COALITION FOR HUMANE IMMIGRANT RIGHTS (CHIRLA),,Los Angeles,CA
401108528,MRO CORPORATION,,Norristown,PA
401108529,ENDURANCE SOLUTIONS LLC,,Lancaster,PA
401108532,ESSILORLUXOTTICA USA INC.,,New York,NY
401108534,TERPENE BELT INC.,,Livermore,CA
401108535,WUXI BIOLOGICS USA LLC,,Cranbury,NJ
401108536,MEDSECUREAN.COM,,Great Falls,VA
401108537,CENTER FOR AMERICAN MEDICINE RESILIENCY,,Great Falls,VA
401108538,JORDAN GOLDSTEIN,,Wickatunk,NJ
401108540,MIDDLE EAST FORUM,,Philadelphia,PA
401108541,KRISTINE BLACKWOOD LLC,,Bethesda,MD
401108542,MEADOWS MENTAL HEALTH POLICY INSTITUTE,,Dallas,TX
401108544,ADOMI ADVISORY GROUP PLLC,,Washington DC,DC
401108546,PROGRESSIVE ANTI ABORTION UPRISING,,Washington,TN
401108548,THE PETERSON GROUP LLC,,Alexandria,VA
401108549,"DISABILITY RIGHTS NOW, LLC.",,Washington,DC
401108550,TECHMET USA INC.,,Wilmington,DE
401108551,OMEGA STRATEGIES LLC (DC),,Washington,DC
401108552,CREIGHTON STRATEGIES GROUP,,Washington,DC
401108556,BURKE CONSULTING LLC,,GRAFTON,WI
401108557,HOMESAFE ALLIANCE,,Houston,TX
401108558,B ARCHETYPE,,Washington,DC
401108562,FIRSTHEALTH OF THE CAROLINAS,,Pinehurst,NC
401108563,HARO SOLUTIONS LLC,,Arlington,VA
401108564,THE ROX GROUP LLC,,Springfield,VA
401108565,ASTRANIS,,San Francisco,CA
401108566,IGGY VENTURES LLC,,Garrett Park,MD
401108602,"SPIRIT AEROSYSTEMS, INC.",,Wichita,KS
401108637,"PHRONESISDC, LLC",,Alexandria,VA
401108639,OPTIVER SERVICES US LLC,,Chicago,IL
401108640,K LYNCH LLC,,Rockville,MD
401108641,ALCHEMY GROUP INC.,,San Diego,CA
401108642,"INTHRIVE, LLC",,Richmond,VA
401108646,VARNUM STREET STRATEGIES,,Washington,DC
401108647,HOGAN POLICY ADVISORS,,Arlington,VA
401108648,WHITE AND ASSOCIATES,,Lubbock,TX
401108649,"THOMAS A. BRIANT, P.A.",,Prior Lake,MN
401108650,FEROX STRATEGIES II,,Washington,DC
401108655,KIMBRO STRATEGIES,,Tulsa,OK
401108656,ROJAS PUBLIC AFFAIRS,,Rancho Cucamonga,CA
401108657,TORRIDON LAW PLLC,,Arlington,VA
401108659,ARK STRATEGY,,Cheverly,MD
401108660,OMNUS STRATEGIES,,West Jordan,UT
401108663,WACKER CHEMICAL CORPORATION,,Ann Arbor,MI
401108664,"AERODOME, INC.",,Bridgeville,PA
401108665,WORLDSTRAT,,Arlington,VA
401108669,ROCKY MOUNTAIN INSTITUTE,,Boulder,CO
401108671,"RENK HOLDINGS, INC.",,Wilmington,DE
401108676,COLLECTIVE IMPACT STRATEGIES USA,,Washington,DC
401108677,DIFFICULT RUN STRATEGIES LLC,,Great Falls,VA
401108678,QUANTUM STATE STATEGIES LLC,,Sarasota,FL
401108679,"MOSS & ASSOCIATES, LLC",,Fort Lauderdale,FL
401108681,SOLVE ADVOCACY LLC,,Alexandria,VA
401108684,GE VERNOVA INTERNATIONAL LLC,,Washington,DC
401108685,WASHINGTON GLOBAL ADVISORS LLC,,Washington,DC
401108688,AEGIS LLC,,Washington,DC
401108691,SARAH CHRISTOPHERSON,,Mount Rainier,MD
401108692,MILITARY VETERANS OF AMERICA,,Melbourne,FL
401108693,LEDYARD GROUP,,Washington,DC
401108698,AUBREY MATURIN LLC,,Fayetteville,AR
401108700,THE DAKOTA LAW FIRM,,Washington,DC
401108701,KING SWEENEY STRATEGIES LLC,,Waxhaw,NC
401108702,FINANCIAL TECHNOLOGY ASSOCIATION,,Washington,DC
401108703,VILLAGEMD,,Berkeley Heights,NJ
401108704,PORTFOLIO STRATEGIES LLC,,Alexandria,VA
401108705,DOMTAR CORPORATION,,Fort Mill,SC
401108706,OTIS,,Farmington,CT
401108711,STEALTH BIOTHERAPEUTICS INC.,,Needham,MA
401108712,INTERSECTION,,Washington,DC
401108714,BLACKSUMMIT CAPITAL LLC,,Nicholasville,KY
401108715,"IONIS PHARMACEUTICALS, INC.",,Carlsbad,CA
401108716,"CHIPPS, CAFFREY AND DUBILIER, P. S. C.",,Lexington,KY
401108718,TAX FAIRNESS FOR AMERICANS ABROAD,,Washington,DC
401108719,LINE HONORS STRATEGY GROUP LLC,,Annapolis,MD
401108720,AMERICAN FINTECH COUNCIL,,Washington,DC
401108721,CENTER FOR LYME ACTION,,WASHINGTON,DC
401108723,SAXA INNOVATION LLC,,Middleburg,VA
401108724,"CEDAR INNOVATION FOUNDATION, INC.",,Wilmington,DE
401108725,"JTI MARKETING & COMMUNICATIONS, INC. DBA JTI, INC.",,Great Falls,VA
401108727,ENERGY EXPLORATION TECHNOLOGIES,,Austin,TX
401108728,CAPITOL HILL ASSOCIATES,,Saint Paul,MN
401108731,ANYWHERE REAL ESTATE INC.,,Madison,NJ
401108732,"ESS TECH, INC.",,Wilsonville,OR
401108733,"GENERAL CATALYST GROUP MANAGEMENT, LLC",,Cambridge,MA
401108734,SCHOOLS THAT CAN,,New York,NY
401108736,SABRA ROSENER,,Oak Brook,IL
401108737,MTSI,,Alexandria,VA
401108740,"DUE SOUTH ADVOCACY, LLC",,Fort Lawn,SC
401108742,ACA CONNECTS,,Beaver,PA
401108744,LINDEN STRATEGIES,,Houston,TX
401108745,COAST TO COAST LOBBYING LLC,,Indian River,MI
401108747,SECOND CURVE STRATEGIES LLC,,Washington,DC
401108751,FERN ABRAMS,,Alexandria,VA
401108759,"BG ADVOCACY, LLC",,Santa Barbara,CA
401108761,PAYSAFE PAYMENT PROCESSING SOLUTIONS LLC,,Jacksonville,FL
401108763,"AMERICAN CITIZENS ABROAD, INC.",,Washington,DC
401108767,COMPTON DIGITAL HEALTH CONSULTING LLC,,Venice,CA
401108770,CAPITOL PATH CONSULTING LLC FKA CULTON CONSULTING LLC,,Liberty Lake,WA
401108771,THE FAITH LEADERS OF COLOR COALITION,,Atlanta,GA
401108772,KEELEY LAW AND POLICY,,Washington,DC
401108776,CHAVERST STRATEGIES,,Denver,CO
401108779,SUNNYSIDE STRATEGY,,WASHINGTON,DC
401108780,"GLOBAL TIDES DEVELOPMENT, LLC",,Seal Harbor,ME
401108785,FUND FOR A BETTER FUTURE,,Sacramento,CA
401108788,"UTENZI GLOBAL, LLC",,St. Louis,MO
401108789,WISCONSIN VOICES,,North Milwaukee,WI
401108794,"COLLABORATIVE PHYSICIAN PARTNERS, LLC",,WIlloughby,OH
401108796,"WIZ, INC.",,New York,NY
401108797,SOTERA HEALTH COMPANY,,Broadview Heights,OH
401108799,CINTAS,,Mason,OH
401108801,CANDACE DIXON,,Worth Il,IL
401108802,ARRAY TECHNOLOGIES,,Albuquerque,NM
401108803,G SQUARED STRATEGIES LLC,,Washington,DC
401108806,VUSIONGROUP INC.,,Coppell,TX
401108807,"EGYPTIAN NEW ASSEMBLY FIR BUILDING, LIBERATION AND  EMPOWERMENT, INC., (ENABLE)",,Weston,MA
401108809,"ALL MEANS ALL CONSULTING, LLC",,Suitland,MD
401108811,"DC GOVERNMENT RELATIONS, LLC",,Washington,DC
401108814,"SIX CONTINENTS HOTELS, INC.",,Atlanta,GA
401108817,THE BISHOP CONSULTING GROUP,,Brigham City,UT
401108818,WILLIAM PURCELL,,Helotes,TX
401108821,"LOPEZ LEGAL GROUP, INC.",,Miami,FL
401108825,"BLUE SKY CAPITOL CONSULTING, LLC",,Steamboat Springs,CO
401108826,TSE CONSULTING,,Fort Lauderdale,FL
